Animal Crossing\Cards\Series 2,[AC] 161 - Teddy.bin,02140001-00E40502,Head:04E960DA014980,CRC32:1561B261,,CRC32:1561B261,,0
Animal Crossing\Cards\Series 2,[AC] 162 - Mathilda.bin,03D20001-00E50502,Head:04477F7AED4980,CRC32:0366E95F,,CRC32:0366E95F,,0
Animal Crossing\Cards\Series 2,[AC] 163 - Ed.bin,03AA0001-00E60502,Head:04A3E262ED4980,CRC32:923FB5E4,,CRC32:923FB5E4,,0
Animal Crossing\Cards\Series 2,[AC] 164 - Bianca.bin,05000001-00E70502,Head:04BF8E32ED4980,CRC32:F9C6B8A5,,CRC32:F9C6B8A5,,0
Animal Crossing\Cards\Series 2,[AC] 165 - Filbert.bin,04DF0001-00E80502,Head:045A696AED4980,CRC32:5BC334DA,,CRC32:5BC334DA,,0
Animal Crossing\Cards\Series 2,[AC] 166 - Kitty.bin,026B0001-00E90502,Head:0429D632ED4980,CRC32:CACAA9F0,,CRC32:CACAA9F0,,0
Animal Crossing\Cards\Series 2,[AC] 167 - Beau.bin,02DD0001-00EA0502,Head:043052DA014980,CRC32:42F18181,,CRC32:42F18181,,0
Animal Crossing\Cards\Series 2,[AC] 168 - Nan.bin,03570001-00EB0502,Head:04F15E32ED4980,CRC32:AAB58EA0,,CRC32:AAB58EA0,,0
Animal Crossing\Cards\Series 2,[AC] 169 - Bud.bin,03E60001-00EC0502,Head:04A9EEAAE94980,CRC32:3A7FF4D8,,CRC32:3A7FF4D8,,0
Animal Crossing\Cards\Series 2,[AC] 170 - Ruby.bin,049D0001-00ED0502,Head:040C291AE94981,CRC32:481541AC,,CRC32:481541AC,,0
Animal Crossing\Cards\Series 2,[AC] 171 - Benedict.bin,029A0001-00EE0502,Head:0457B562B34981,CRC32:80CDF306,,CRC32:80CDF306,,0
Animal Crossing\Cards\Series 2,[AC] 172 - Agnes.bin,04890001-00EF0502,Head:04B38112ED4980,CRC32:3DB1A335,,CRC32:3DB1A335,,0
Animal Crossing\Cards\Series 2,[AC] 173 - Julian.bin,03B10001-00F00502,Head:048D8E72ED4981,CRC32:438C4D78,,CRC32:438C4D78,,0
Animal Crossing\Cards\Series 2,[AC] 174 - Bettina.bin,041B0001-00F10502,Head:04109B2AED4981,CRC32:DFAECFC1,,CRC32:DFAECFC1,,0
Animal Crossing\Cards\Series 2,[AC] 175 - Jay.bin,022D0001-00F20502,Head:0477D31AED4980,CRC32:D48995AE,,CRC32:D48995AE,,0
Animal Crossing\Cards\Series 2,[AC] 176 - Sprinkle.bin,046D0001-00F30502,Head:04ACDE1AED4980,CRC32:3A2D6383,,CRC32:3A2D6383,,0
Animal Crossing\Cards\Series 2,[AC] 177 - Flip.bin,03FF0001-00F40502,Head:04D0EEDA014980,CRC32:4A143376,,CRC32:4A143376,,0
Animal Crossing\Cards\Series 2,[AC] 178 - Hugh.bin,047B0001-00F50502,Head:04D45242ED4980,CRC32:A3A9D9ED,,CRC32:A3A9D9ED,,0
Animal Crossing\Cards\Series 2,[AC] 179 - Hopper.bin,04620001-00F60502,Head:04404922ED4980,CRC32:1D29191C,,CRC32:1D29191C,,0
Animal Crossing\Cards\Series 2,[AC] 180 - Pecan.bin,04E00001-00F70502,Head:04BABC42ED4980,CRC32:5A9E42E0,,CRC32:5A9E42E0,,0
Animal Crossing\Cards\Series 2,[AC] 181 - Drake.bin,03100001-00F80502,Head:046CA422ED4980,CRC32:DD388E30,,CRC32:DD388E30,,0
Animal Crossing\Cards\Series 2,[AC] 182 - Alice.bin,03BD0001-00F90502,Head:04BD6532EE4980,CRC32:5650B2F1,,CRC32:5650B2F1,,0
Animal Crossing\Cards\Series 2,[AC] 183 - Camofrog.bin,033B0001-00FA0502,Head:04923E3AED4980,CRC32:3A653B63,,CRC32:3A653B63,,0
Animal Crossing\Cards\Series 2,[AC] 184 - Anicotti.bin,04160001-00FB0502,Head:04106962E94981,CRC32:5DB9AB55,,CRC32:5DB9AB55,,0
Animal Crossing\Cards\Series 2,[AC] 185 - Chops.bin,04860001-00FC0502,Head:04E5F062E94980,CRC32:2A004FFB,,CRC32:2A004FFB,,0
Animal Crossing\Cards\Series 2,[AC] 186 - Charlise.bin,02200001-00FD0502,Head:0461FA1AED4980,CRC32:2B5EBA4D,,CRC32:2B5EBA4D,,0
Animal Crossing\Cards\Series 2,[AC] 187 - Vic.bin,02520001-00FE0502,Head:045B947AED4980,CRC32:462376CE,,CRC32:462376CE,,0
Animal Crossing\Cards\Series 2,[AC] 188 - Ankha.bin,02700001-00FF0502,Head:04839D82ED4981,CRC32:8C207C8F,,CRC32:8C207C8F,,0
Animal Crossing\Cards\Series 2,[AC] 189 - Drift.bin,033C0001-01000502,Head:0425C82AED4981,CRC32:DF3AC003,,CRC32:DF3AC003,,0
Animal Crossing\Cards\Series 2,[AC] 190 - Vesta.bin,04C50001-01010502,Head:04D4E7E2EF4980,CRC32:5E91BF1F,,CRC32:5E91BF1F,,0
Animal Crossing\Cards\Series 2,[AC] 191 - Marcel.bin,02F90001-01020502,Head:047EA01AE94981,CRC32:FF370C5F,,CRC32:FF370C5F,,0
Animal Crossing\Cards\Series 2,[AC] 192 - Pango.bin,02020001-01030502,Head:04D64B1AE94980,CRC32:FD11EDEA,,CRC32:FD11EDEA,,0
Animal Crossing\Cards\Series 2,[AC] 193 - Keaton.bin,04530001-01040502,Head:04B58A1AE94980,CRC32:1871F876,,CRC32:1871F876,,0
Animal Crossing\Cards\Series 2,[AC] 194 - Gladys.bin,04370001-01050502,Head:048ECDE2EF4980,CRC32:567D4EB1,,CRC32:567D4EB1,,0
Animal Crossing\Cards\Series 2,[AC] 195 - Hamphrey.bin,03850001-01060502,Head:04ECE71AE94980,CRC32:1601E7A1,,CRC32:1601E7A1,,0
Animal Crossing\Cards\Series 2,[AC] 196 - Freya.bin,05100001-01070502,Head:04948962B34980,CRC32:EAAB2D7D,,CRC32:EAAB2D7D,,0
Animal Crossing\Cards\Series 2,[AC] 197 - Kid Cat.bin,02670001-01080502,Head:04EF901AE94980,CRC32:0600E72F,,CRC32:0600E72F,,0
Animal Crossing\Cards\Series 2,[AC] 198 - Agent S.bin,04E20001-01090502,Head:04562B32EE4981,CRC32:BFD5F40B,,CRC32:BFD5F40B,,0
Animal Crossing\Cards\Series 2,[AC] 199 - Big Top.bin,03250001-010A0502,Head:04776622ED4981,CRC32:03713D98,,CRC32:03713D98,,0
Animal Crossing\Cards\Series 2,[AC] 200 - Rocket.bin,03720001-010B0502,Head:046CDD62B34980,CRC32:8D434251,,CRC32:8D434251,,0
Animal Crossing\Cards\Series 3,[AC] 201 - Rover.bin,018D0001-010C0502,Head:045727328D4B80,CRC32:4BFBA512,,CRC32:4BFBA512,,0
Animal Crossing\Cards\Series 3,[AC] 202 - Blathers.bin,01920001-010D0502,Head:04C108622C4C84,CRC32:5A9DDE29,,CRC32:5A9DDE29,,0
Animal Crossing\Cards\Series 3,[AC] 203 - Tom Nook.bin,01830101-010E0502,Head:048F85F28C4B80,CRC32:FD0E532E,,CRC32:FD0E532E,,0
Animal Crossing\Cards\Series 3,[AC] 204 - Pelly.bin,01A00001-010F0502,Head:043AD8622C4C80,CRC32:28AD1B7C,,CRC32:28AD1B7C,,0
Animal Crossing\Cards\Series 3,[AC] 205 - Phyllis.bin,01A10001-01100502,Head:043E49C2FE4A80,CRC32:A58C673C,,CRC32:A58C673C,,0
Animal Crossing\Cards\Series 3,[AC] 206 - Pete.bin,019F0001-01110502,Head:043D38C2FE4A80,CRC32:599A11B7,,CRC32:599A11B7,,0
Animal Crossing\Cards\Series 3,[AC] 207 - Mabel.bin,01880001-01120502,Head:04388E5A8D4B81,CRC32:43305F0D,,CRC32:43305F0D,,0
Animal Crossing\Cards\Series 3,[AC] 208 - Leif.bin,01B40001-01130502,Head:044941C2FE4A81,CRC32:808365F0,,CRC32:808365F0,,0
Animal Crossing\Cards\Series 3,[AC] 209 - Wendell.bin,01A70001-01140502,Head:04517F428D4B80,CRC32:AAD6815B,,CRC32:AAD6815B,,0
Animal Crossing\Cards\Series 3,[AC] 210 - Cyrus.bin,018B0001-01150502,Head:044775428D4B80,CRC32:6E28BE65,,CRC32:6E28BE65,,0
Animal Crossing\Cards\Series 3,[AC] 211 - Grams.bin,01990001-01160502,Head:0433F772254B81,CRC32:E13D21E9,,CRC32:E13D21E9,,0
Animal Crossing\Cards\Series 3,[AC] 212 - Timmy.bin,01850201-01170502,Head:0460D2328D4B80,CRC32:B8D38B7A,,CRC32:B8D38B7A,,0
Animal Crossing\Cards\Series 3,[AC] 213 - Digby.bin,018C0101-01180502,Head:048642428D4B80,CRC32:CF10F3A4,,CRC32:CF10F3A4,,0
Animal Crossing\Cards\Series 3,[AC] 214 - Don.bin,018F0101-01190502,Head:043731722C4C81,CRC32:A6188062,,CRC32:A6188062,,0
Animal Crossing\Cards\Series 3,[AC] 215 - Isabelle (Kimono).bin,01810201-011A0502,Head:04ABAC622C4C80,CRC32:A6DC661C,,CRC32:A6DC661C,,0
Animal Crossing\Cards\Series 3,[AC] 216 - Franklin.bin,01AE0001-011B0502,Head:041CC6D28C4B80,CRC32:D4C77A78,,CRC32:D4C77A78,,0
Animal Crossing\Cards\Series 3,[AC] 217 - Jingle.bin,01AF0001-011C0502,Head:04BB6C622C4C80,CRC32:394943F5,,CRC32:394943F5,,0
Animal Crossing\Cards\Series 3,[AC] 218 - Lily.bin,03380001-011D0502,Head:0430A2F28C4B80,CRC32:820406D3,,CRC32:820406D3,,0
Animal Crossing\Cards\Series 3,[AC] 219 - Anchovy.bin,022F0001-011E0502,Head:04D16D3A2D4C80,CRC32:2C58795D,,CRC32:2C58795D,,0
Animal Crossing\Cards\Series 3,[AC] 220 - Tabby.bin,02690001-011F0502,Head:044784F28C4B80,CRC32:05C0E5B4,,CRC32:05C0E5B4,,0
Animal Crossing\Cards\Series 3,[AC] 221 - Kody.bin,02810001-01200502,Head:04CBDFC2FE4A80,CRC32:5E4F8281,,CRC32:5E4F8281,,0
Animal Crossing\Cards\Series 3,[AC] 222 - Miranda.bin,03130001-01210502,Head:043B5DF28C4B80,CRC32:944CAEB2,,CRC32:944CAEB2,,0
Animal Crossing\Cards\Series 3,[AC] 223 - Del.bin,02C70001-01220502,Head:0448D4CA8C4B81,CRC32:A875847B,,CRC32:A875847B,,0
Animal Crossing\Cards\Series 3,[AC] 224 - Paula.bin,021E0001-01230502,Head:04F85AF28C4B80,CRC32:665E1D25,,CRC32:665E1D25,,0
Animal Crossing\Cards\Series 3,[AC] 225 - Ken.bin,02A60001-01240502,Head:046866F28C4B80,CRC32:CD75A5EE,,CRC32:CD75A5EE,,0
Animal Crossing\Cards\Series 3,[AC] 226 - Mitzi.bin,025E0001-01250502,Head:04505DF28C4B81,CRC32:633D2D74,,CRC32:633D2D74,,0
Animal Crossing\Cards\Series 3,[AC] 227 - Rodeo.bin,024B0001-01260502,Head:04D068F28C4B80,CRC32:84240333,,CRC32:84240333,,0
Animal Crossing\Cards\Series 3,[AC] 228 - Bubbles.bin,03920001-01270502,Head:041564F28C4B81,CRC32:9544E3A0,,CRC32:9544E3A0,,0
Animal Crossing\Cards\Series 3,[AC] 229 - Cousteau.bin,03420001-01280502,Head:04655CF28C4B81,CRC32:50007B2D,,CRC32:50007B2D,,0
Animal Crossing\Cards\Series 3,[AC] 230 - Velma.bin,035C0001-01290502,Head:0400A0CA8C4B81,CRC32:C9197A94,,CRC32:C9197A94,,0
Animal Crossing\Cards\Series 3,[AC] 231 - Elvis.bin,03E70001-012A0502,Head:046339CA8C4B81,CRC32:37492D05,,CRC32:37492D05,,0
Animal Crossing\Cards\Series 3,[AC] 232 - Canberra.bin,03C40001-012B0502,Head:045D7ACA8C4B80,CRC32:C531198F,,CRC32:C531198F,,0
Animal Crossing\Cards\Series 3,[AC] 233 - Colton.bin,03AF0001-012C0502,Head:044AD7CA8C4B80,CRC32:1D2E649B,,CRC32:1D2E649B,,0
Animal Crossing\Cards\Series 3,[AC] 234 - Marina.bin,042A0001-012D0502,Head:04549CFA8C4B81,CRC32:9D33C511,,CRC32:9D33C511,,0
Animal Crossing\Cards\Series 3,[AC] 235 - Spork-Crackle.bin,047D0001-012E0502,Head:04DA21EA8C4B80,CRC32:8B0E6D83,,CRC32:8B0E6D83,,0
Animal Crossing\Cards\Series 3,[AC] 236 - Freckles.bin,030E0001-012F0502,Head:042F45FA8C4B81,CRC32:644D2455,,CRC32:644D2455,,0
Animal Crossing\Cards\Series 3,[AC] 237 - Bam.bin,02D70001-01300502,Head:042E9CEA8C4B80,CRC32:3C302317,,CRC32:3C302317,,0
Animal Crossing\Cards\Series 3,[AC] 238 - Friga.bin,04630001-01310502,Head:042584FA8C4B81,CRC32:BFA7FFA5,,CRC32:BFA7FFA5,,0
Animal Crossing\Cards\Series 3,[AC] 239 - Ricky.bin,04E70001-01320502,Head:046A47EA8C4B80,CRC32:42C61E9D,,CRC32:42C61E9D,,0
Animal Crossing\Cards\Series 3,[AC] 240 - Deirdre.bin,02DA0001-01330502,Head:043999EA8C4B80,CRC32:2BF53028,,CRC32:2BF53028,,0
Animal Crossing\Cards\Series 3,[AC] 241 - Hans.bin,03730001-01340502,Head:042115EA8C4B81,CRC32:E43524E7,,CRC32:E43524E7,,0
Animal Crossing\Cards\Series 3,[AC] 242 - Chevre.bin,03560001-01350502,Head:049EF0BAFE4A80,CRC32:58632846,,CRC32:58632846,,0
Animal Crossing\Cards\Series 3,[AC] 243 - Drago.bin,02CB0001-01360502,Head:048266BAFE4A81,CRC32:02B6F528,,CRC32:02B6F528,,0
Animal Crossing\Cards\Series 3,[AC] 244 - Tangy.bin,02620001-01370502,Head:045C88C28C4B80,CRC32:C976CD7B,,CRC32:C976CD7B,,0
Animal Crossing\Cards\Series 3,[AC] 245 - Mac.bin,02F80001-01380502,Head:042685C28C4B81,CRC32:1D43DE78,,CRC32:1D43DE78,,0
Animal Crossing\Cards\Series 3,[AC] 246 - Eloise.bin,03260001-01390502,Head:0436C1BAFE4A81,CRC32:45ED9D82,,CRC32:45ED9D82,,0
Animal Crossing\Cards\Series 3,[AC] 247 - Wart Jr..bin,033D0001-013A0502,Head:0416B8C28C4B80,CRC32:3F24DFE5,,CRC32:3F24DFE5,,0
Animal Crossing\Cards\Series 3,[AC] 248 - Hazel.bin,04EF0001-013B0502,Head:047CB5C28C4B81,CRC32:7F68385F,,CRC32:7F68385F,,0
Animal Crossing\Cards\Series 3,[AC] 249 - Beardo.bin,02210001-013C0502,Head:042F5DC28C4B80,CRC32:51B61A42,,CRC32:51B61A42,,0
Animal Crossing\Cards\Series 3,[AC] 250 - Ava.bin,029E0001-013D0502,Head:04D7D7028D4B80,CRC32:185A2FA3,,CRC32:185A2FA3,,0
Animal Crossing\Cards\Series 3,[AC] 251 - Chester.bin,028C0001-013E0502,Head:04708E028D4B80,CRC32:1944C5BA,,CRC32:1944C5BA,,0
Animal Crossing\Cards\Series 3,[AC] 252 - Merry.bin,026D0001-013F0502,Head:045879028D4B81,CRC32:BD6A5399,,CRC32:BD6A5399,,0
Animal Crossing\Cards\Series 3,[AC] 253 - Genji.bin,049C0001-01400502,Head:044EEFF28C4B80,CRC32:995E3CC0,,CRC32:995E3CC0,,0
Animal Crossing\Cards\Series 3,[AC] 254 - Greta.bin,041C0001-01410502,Head:04854E3A8D4B80,CRC32:53B9FCDC,,CRC32:53B9FCDC,,0
Animal Crossing\Cards\Series 3,[AC] 255 - Wolfgang.bin,050D0001-01420502,Head:04ABE6028D4B80,CRC32:0A233710,,CRC32:0A233710,,0
Animal Crossing\Cards\Series 3,[AC] 256 - Diva.bin,034A0001-01430502,Head:041284028D4B80,CRC32:7A50BFAE,,CRC32:7A50BFAE,,0
Animal Crossing\Cards\Series 3,[AC] 257 - Klaus.bin,02220001-01440502,Head:04FFFB028D4B80,CRC32:93D2D484,,CRC32:93D2D484,,0
Animal Crossing\Cards\Series 3,[AC] 258 - Daisy.bin,02F10001-01450502,Head:041DD6D28C4B81,CRC32:454117DB,,CRC32:454117DB,,0
Animal Crossing\Cards\Series 3,[AC] 259 - Stinky.bin,026A0001-01460502,Head:048290EA8C4B80,CRC32:9C2DEE78,,CRC32:9C2DEE78,,0
Animal Crossing\Cards\Series 3,[AC] 260 - Tammi.bin,03FC0001-01470502,Head:04325FEA8C4B80,CRC32:4CB6CAAC,,CRC32:4CB6CAAC,,0
Animal Crossing\Cards\Series 3,[AC] 261 - Tucker.bin,032C0001-01480502,Head:0450C1EA8C4B81,CRC32:8BCEA320,,CRC32:8BCEA320,,0
Animal Crossing\Cards\Series 3,[AC] 262 - Blanche.bin,043E0001-01490502,Head:04F4B9028D4B80,CRC32:093A9D8B,,CRC32:093A9D8B,,0
Animal Crossing\Cards\Series 3,[AC] 263 - Gaston.bin,04980001-014A0502,Head:0455CBF28C4B81,CRC32:1CAA856E,,CRC32:1CAA856E,,0
Animal Crossing\Cards\Series 3,[AC] 264 - Marshal.bin,04EE0001-014B0502,Head:045B75028D4B81,CRC32:4E578C03,,CRC32:4E578C03,,0
Animal Crossing\Cards\Series 3,[AC] 265 - Gala.bin,04850001-014C0502,Head:04F2C9028D4B80,CRC32:3FC15A49,,CRC32:3FC15A49,,0
Animal Crossing\Cards\Series 3,[AC] 266 - Joey.bin,03080001-014D0502,Head:04052B722C4C81,CRC32:827F8986,,CRC32:827F8986,,0
Animal Crossing\Cards\Series 3,[AC] 267 - Pippy.bin,049A0001-014E0502,Head:044698622C4C81,CRC32:73AB93E7,,CRC32:73AB93E7,,0
Animal Crossing\Cards\Series 3,[AC] 268 - Buck.bin,03A40001-014F0502,Head:044323722C4C81,CRC32:8853CFB4,,CRC32:8853CFB4,,0
Animal Crossing\Cards\Series 3,[AC] 269 - Bree.bin,040F0001-01500502,Head:046D24722C4C80,CRC32:60DC47E8,,CRC32:60DC47E8,,0
Animal Crossing\Cards\Series 3,[AC] 270 - Rooney.bin,03DA0001-01510502,Head:045F72622C4C81,CRC32:A35A2CB1,,CRC32:A35A2CB1,,0
Animal Crossing\Cards\Series 3,[AC] 271 - Curlos.bin,04CD0001-01520502,Head:041C20622C4C81,CRC32:5D330E9B,,CRC32:5D330E9B,,0
Animal Crossing\Cards\Series 3,[AC] 272 - Skye.bin,05140001-01530502,Head:0410DB5A8D4B81,CRC32:ABAF8E80,,CRC32:ABAF8E80,,0
Animal Crossing\Cards\Series 3,[AC] 273 - Moe.bin,02650001-01540502,Head:040FCF5A8D4B81,CRC32:9CCF251D,,CRC32:9CCF251D,,0
Animal Crossing\Cards\Series 3,[AC] 274 - Flora.bin,043F0001-01550502,Head:0442F9BAFE4A81,CRC32:4CE80ACD,,CRC32:4CE80ACD,,0
Animal Crossing\Cards\Series 3,[AC] 275 - Hamlet.bin,037E0001-01560502,Head:04E8CCC28C4B80,CRC32:2155C640,,CRC32:2155C640,,0
Animal Crossing\Cards\Series 3,[AC] 276 - Astrid.bin,03D60001-01570502,Head:04725DC28C4B80,CRC32:3DF73775,,CRC32:3DF73775,,0
Animal Crossing\Cards\Series 3,[AC] 277 - Monty.bin,03FD0001-01580502,Head:04CF7ABAFE4A80,CRC32:55A1F902,,CRC32:55A1F902,,0
Animal Crossing\Cards\Series 3,[AC] 278 - Dora.bin,040C0001-01590502,Head:04D926622C4C80,CRC32:A63C2DC4,,CRC32:A63C2DC4,,0
Animal Crossing\Cards\Series 3,[AC] 279 - Biskit.bin,02ED0001-015A0502,Head:0413F05A8D4B81,CRC32:4A3362A1,,CRC32:4A3362A1,,0
Animal Crossing\Cards\Series 3,[AC] 280 - Victoria.bin,03A50001-015B0502,Head:041913622C4C81,CRC32:E0696B6C,,CRC32:E0696B6C,,0
Animal Crossing\Cards\Series 3,[AC] 281 - Lyman.bin,03C50001-015C0502,Head:04C985622C4C80,CRC32:D52C4740,,CRC32:D52C4740,,0
Animal Crossing\Cards\Series 3,[AC] 282 - Violet.bin,03700001-015D0502,Head:04B67B328D4B80,CRC32:60C8E434,,CRC32:60C8E434,,0
Animal Crossing\Cards\Series 3,[AC] 283 - Frank.bin,04510001-015E0502,Head:0481B3328D4B81,CRC32:A4A9DDD4,,CRC32:A4A9DDD4,,0
Animal Crossing\Cards\Series 3,[AC] 284 - Chadder.bin,041E0001-015F0502,Head:044AB1328D4B81,CRC32:8803225A,,CRC32:8803225A,,0
Animal Crossing\Cards\Series 3,[AC] 285 - Merengue.bin,04B90001-01600502,Head:045A9C328D4B80,CRC32:243EFA06,,CRC32:243EFA06,,0
Animal Crossing\Cards\Series 3,[AC] 286 - Cube.bin,04610001-01610502,Head:0416BEFA8C4B80,CRC32:27EC2F2E,,CRC32:27EC2F2E,,0
Animal Crossing\Cards\Series 3,[AC] 287 - Claudia.bin,04FF0001-01620502,Head:0425D7FA8C4B81,CRC32:B5A8B09F,,CRC32:B5A8B09F,,0
Animal Crossing\Cards\Series 3,[AC] 288 - Curly.bin,04780001-01630502,Head:04C045328D4B80,CRC32:4A645395,,CRC32:4A645395,,0
Animal Crossing\Cards\Series 3,[AC] 289 - Boomer.bin,04690001-01640502,Head:04964F328D4B80,CRC32:19D385E5,,CRC32:19D385E5,,0
Animal Crossing\Cards\Series 3,[AC] 290 - Caroline.bin,04E30001-01650502,Head:04E81F722C4C80,CRC32:FE7BD606,,CRC32:FE7BD606,,0
Animal Crossing\Cards\Series 3,[AC] 291 - Sparro.bin,023F0001-01660502,Head:04B001622C4C84,CRC32:A68F4844,,CRC32:A68F4844,,0
Animal Crossing\Cards\Series 3,[AC] 292 - Baabara.bin,04C60001-01670502,Head:046B2D722C4C80,CRC32:6CCCD74B,,CRC32:6CCCD74B,,0
Animal Crossing\Cards\Series 3,[AC] 293 - Rolf.bin,04FA0001-01680502,Head:04EE07622C4C84,CRC32:9BED1A0D,,CRC32:9BED1A0D,,0
Animal Crossing\Cards\Series 3,[AC] 294 - Maple.bin,027E0001-01690502,Head:04F4E04A8D4B80,CRC32:8749DEAF,,CRC32:8749DEAF,,0
Animal Crossing\Cards\Series 3,[AC] 295 - Antonio.bin,02010001-016A0502,Head:04AE0D4A8D4B84,CRC32:BF3D1764,,CRC32:BF3D1764,,0
Animal Crossing\Cards\Series 3,[AC] 296 - Soleil.bin,03820001-016B0502,Head:04D5ED428D4B80,CRC32:F50A95BF,,CRC32:F50A95BF,,0
Animal Crossing\Cards\Series 3,[AC] 297 - Apollo.bin,044B0001-016C0502,Head:046EE6428D4B80,CRC32:B341F345,,CRC32:B341F345,,0
Animal Crossing\Cards\Series 3,[AC] 298 - Derwin.bin,030F0001-016D0502,Head:04BBF4C2FE4A80,CRC32:8A2BB350,,CRC32:8A2BB350,,0
Animal Crossing\Cards\Series 3,[AC] 299 - Francine.bin,04A00001-016E0502,Head:04C4F7C2FE4A80,CRC32:75E715C6,,CRC32:75E715C6,,0
Animal Crossing\Cards\Series 3,[AC] 300 - Chrissy.bin,04A10001-016F0502,Head:046BFC328D4B80,CRC32:56333EB2,,CRC32:56333EB2,,0
Animal Crossing\Cards\Series 4,[AC] 301 - Isabelle (Dress).bin,01810301-01700502,Head:0410BD022D4C81,CRC32:4B73733D,,CRC32:4B73733D,,0
Animal Crossing\Cards\Series 4,[AC] 302 - Brewster.bin,01900001-01710502,Head:048C6AAA724C80,CRC32:46774C3F,,CRC32:46774C3F,,0
Animal Crossing\Cards\Series 4,[AC] 303 - Katrina.bin,01A50001-01720502,Head:04ABBD92724C80,CRC32:3E0CC945,,CRC32:3E0CC945,,0
Animal Crossing\Cards\Series 4,[AC] 304 - Phineas.bin,019C0001-01730502,Head:049C7D92724C80,CRC32:611FC49F,,CRC32:611FC49F,,0
Animal Crossing\Cards\Series 4,[AC] 305 - Celeste.bin,01930001-01740502,Head:04B7C722314C80,CRC32:384B4C6E,,CRC32:384B4C6E,,0
Animal Crossing\Cards\Series 4,[AC] 306 - Tommy.bin,01860301-01750502,Head:04583262314C81,CRC32:A857415C,,CRC32:A857415C,,0
Animal Crossing\Cards\Series 4,[AC] 307 - Gracie.bin,01A90001-01760502,Head:04478CB2724C81,CRC32:BF88B2EC,,CRC32:BF88B2EC,,0
Animal Crossing\Cards\Series 4,[AC] 308 - Leilani.bin,01970001-01770502,Head:047C637A724C80,CRC32:A4300A17,,CRC32:A4300A17,,0
Animal Crossing\Cards\Series 4,[AC] 309 - Resetti.bin,018E0101-01780502,Head:04F407022D4C84,CRC32:82757DFA,,CRC32:82757DFA,,0
Animal Crossing\Cards\Series 4,[AC] 310 - Timmy.bin,01850401-01790502,Head:0478DA222D4C80,CRC32:4BB866BB,,CRC32:4BB866BB,,0
Animal Crossing\Cards\Series 4,[AC] 311 - Lottie.bin,01C10101-017A0502,Head:04EF08022D4C84,CRC32:1A9F8654,,CRC32:1A9F8654,,0
Animal Crossing\Cards\Series 4,[AC] 312 - Shrunk.bin,01B10101-017B0502,Head:04469EAA724C80,CRC32:D2681136,,CRC32:D2681136,,0
Animal Crossing\Cards\Series 4,[AC] 313 - Pavé.bin,01AB0001-017C0502,Head:04DA2FB2724C80,CRC32:C76B45FD,,CRC32:C76B45FD,,0
Animal Crossing\Cards\Series 4,[AC] 314 - Gulliver.bin,01A20001-017D0502,Head:04D097AA724C80,CRC32:C6AF1481,,CRC32:C6AF1481,,0
Animal Crossing\Cards\Series 4,[AC] 315 - Redd.bin,01A80101-017E0502,Head:046096B2724C81,CRC32:E7F785AA,,CRC32:E7F785AA,,0
Animal Crossing\Cards\Series 4,[AC] 316 - Zipper.bin,01AC0001-017F0502,Head:04F2BDAA724C80,CRC32:D9F7C14D,,CRC32:D9F7C14D,,0
Animal Crossing\Cards\Series 4,[AC] 317 - Goldie.bin,02EA0001-01800502,Head:044477722E4C81,CRC32:142AB15E,,CRC32:142AB15E,,0
Animal Crossing\Cards\Series 4,[AC] 318 - Stitches.bin,02820001-01810502,Head:0421C51A2E4C81,CRC32:9CA9BBFD,,CRC32:9CA9BBFD,,0
Animal Crossing\Cards\Series 4,[AC] 319 - Pinky.bin,02150001-01820502,Head:04037122484B81,CRC32:F0B73E0D,,CRC32:F0B73E0D,,0
Animal Crossing\Cards\Series 4,[AC] 320 - Mott.bin,03EC0001-01830502,Head:047EA00A484B81,CRC32:5A7AE736,,CRC32:5A7AE736,,0
Animal Crossing\Cards\Series 4,[AC] 321 - Mallary.bin,030D0001-01840502,Head:041693E2444B81,CRC32:BF094A14,,CRC32:BF094A14,,0
Animal Crossing\Cards\Series 4,[AC] 322 - Rocco.bin,03900001-01850502,Head:04B644BA764C80,CRC32:0C77CA9C,,CRC32:0C77CA9C,,0
Animal Crossing\Cards\Series 4,[AC] 323 - Katt.bin,02720001-01860502,Head:04122722484B81,CRC32:041CDDD7,,CRC32:041CDDD7,,0
Animal Crossing\Cards\Series 4,[AC] 324 - Graham.bin,03800001-01870502,Head:044BD4BA764C81,CRC32:76207C1C,,CRC32:76207C1C,,0
Animal Crossing\Cards\Series 4,[AC] 325 - Peaches.bin,03AC0001-01880502,Head:044E50E28C4B80,CRC32:0BB2DBF9,,CRC32:0BB2DBF9,,0
Animal Crossing\Cards\Series 4,[AC] 326 - Dizzy.bin,03240001-01890502,Head:0486B512764C81,CRC32:05CF07EE,,CRC32:05CF07EE,,0
Animal Crossing\Cards\Series 4,[AC] 327 - Penelope.bin,041D0001-018A0502,Head:045D937A314C81,CRC32:321B10BC,,CRC32:321B10BC,,0
Animal Crossing\Cards\Series 4,[AC] 328 - Boone.bin,036B0001-018B0502,Head:0476B512764C81,CRC32:ADEEB8C3,,CRC32:ADEEB8C3,,0
Animal Crossing\Cards\Series 4,[AC] 329 - Broffina.bin,02A50001-018C0502,Head:0413F67A314C81,CRC32:1B668B74,,CRC32:1B668B74,,0
